日期,指数代码,指数中文全称,指数中文简称,指数英文全称,指数英文简称,开盘,最高,最低,收盘,涨跌,涨跌幅,成交量,成交金额,样本数量,滚动市盈率,date,品种
2015-01-01,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.0,,,0.0,0.0,,,2015-01-01,中证绿色债券指数
2016-12-30,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.0,,,0.0,0.0,,,2016-12-30,中证绿色债券指数
2017-01-03,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.07,,0.07,0.0,0.0,,,2017-01-03,中证绿色债券指数
2017-01-04,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.02,,-0.05,0.0,0.0,,,2017-01-04,中证绿色债券指数
2017-01-05,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.08,,0.06,0.0,0.0,,,2017-01-05,中证绿色债券指数
2017-01-06,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.15,,0.06,0.0,0.0,,,2017-01-06,中证绿色债券指数
2017-01-09,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.12,,-0.03,0.0,0.0,,,2017-01-09,中证绿色债券指数
2017-01-10,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.18,,0.06,0.0,0.0,,,2017-01-10,中证绿色债券指数
2017-01-11,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.28,,0.1,0.0,0.0,,,2017-01-11,中证绿色债券指数
2017-01-12,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.26,,-0.02,0.0,0.0,,,2017-01-12,中证绿色债券指数
2017-01-13,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.31,,0.05,0.0,0.0,,,2017-01-13,中证绿色债券指数
2017-01-16,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.4,,0.09,0.0,0.0,,,2017-01-16,中证绿色债券指数
2017-01-17,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.25,,-0.15,0.0,0.0,,,2017-01-17,中证绿色债券指数
2017-01-18,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.14,,-0.11,0.0,0.0,,,2017-01-18,中证绿色债券指数
2017-01-19,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.05,,-0.08,0.0,0.0,,,2017-01-19,中证绿色债券指数
2017-01-20,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.18,,0.13,0.0,0.0,,,2017-01-20,中证绿色债券指数
2017-01-23,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.24,,0.06,0.0,0.0,,,2017-01-23,中证绿色债券指数
2017-01-24,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.29,,0.05,0.0,0.0,,,2017-01-24,中证绿色债券指数
2017-01-25,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.15,,-0.14,0.0,0.0,,,2017-01-25,中证绿色债券指数
2017-01-26,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.08,,-0.07,0.0,0.0,,,2017-01-26,中证绿色债券指数
2017-02-03,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.12,,0.04,0.0,0.0,,,2017-02-03,中证绿色债券指数
2017-02-06,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.77,,-0.36,0.0,0.0,,,2017-02-06,中证绿色债券指数
2017-02-07,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.59,,-0.18,0.0,0.0,,,2017-02-07,中证绿色债券指数
2017-02-08,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.44,,-0.15,0.0,0.0,,,2017-02-08,中证绿色债券指数
2017-02-09,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.51,,0.08,0.0,0.0,,,2017-02-09,中证绿色债券指数
2017-02-10,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.56,,0.05,0.0,0.0,,,2017-02-10,中证绿色债券指数
2017-02-13,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.5,,-0.06,0.0,0.0,,,2017-02-13,中证绿色债券指数
2017-02-14,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.54,,0.03,0.0,0.0,,,2017-02-14,中证绿色债券指数
2017-02-15,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.52,,-0.02,0.0,0.0,,,2017-02-15,中证绿色债券指数
2017-02-16,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.57,,0.05,0.0,0.0,,,2017-02-16,中证绿色债券指数
2017-02-17,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.59,,0.02,0.0,0.0,,,2017-02-17,中证绿色债券指数
2017-02-20,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.7,,0.11,0.0,0.0,,,2017-02-20,中证绿色债券指数
2017-02-21,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.75,,0.05,0.0,0.0,,,2017-02-21,中证绿色债券指数
2017-02-22,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.71,,-0.04,0.0,0.0,,,2017-02-22,中证绿色债券指数
2017-02-23,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.72,,0.01,0.0,0.0,,,2017-02-23,中证绿色债券指数
2017-02-24,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.71,,-0.01,0.0,0.0,,,2017-02-24,中证绿色债券指数
2017-02-27,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.78,,0.07,0.0,0.0,,,2017-02-27,中证绿色债券指数
2017-02-28,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.78,,0.0,0.0,0.0,,,2017-02-28,中证绿色债券指数
2017-03-01,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.8,,0.01,0.0,0.0,,,2017-03-01,中证绿色债券指数
2017-03-02,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.73,,-0.07,0.0,0.0,,,2017-03-02,中证绿色债券指数
2017-03-03,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.8,,0.07,0.0,0.0,,,2017-03-03,中证绿色债券指数
2017-03-06,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.73,,-0.06,0.0,0.0,,,2017-03-06,中证绿色债券指数
2017-03-07,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.71,,-0.02,0.0,0.0,,,2017-03-07,中证绿色债券指数
2017-03-08,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.73,,0.02,0.0,0.0,,,2017-03-08,中证绿色债券指数
2017-03-09,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.7,,-0.03,0.0,0.0,,,2017-03-09,中证绿色债券指数
2017-03-10,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.61,,-0.09,0.0,0.0,,,2017-03-10,中证绿色债券指数
2017-03-13,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.61,,0.0,0.0,0.0,,,2017-03-13,中证绿色债券指数
2017-03-14,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.6,,0.0,0.0,0.0,,,2017-03-14,中证绿色债券指数
2017-03-15,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.6,,-0.01,0.0,0.0,,,2017-03-15,中证绿色债券指数
2017-03-16,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.71,,0.11,0.0,0.0,,,2017-03-16,中证绿色债券指数
2017-03-17,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.74,,0.03,0.0,0.0,,,2017-03-17,中证绿色债券指数
2017-03-20,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.78,,0.04,0.0,0.0,,,2017-03-20,中证绿色债券指数
2017-03-21,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.71,,-0.06,0.0,0.0,,,2017-03-21,中证绿色债券指数
2017-03-22,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.68,,-0.03,0.0,0.0,,,2017-03-22,中证绿色债券指数
2017-03-23,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.66,,-0.03,0.0,0.0,,,2017-03-23,中证绿色债券指数
2017-03-24,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.75,,0.1,0.0,0.0,,,2017-03-24,中证绿色债券指数
2017-03-27,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.83,,0.08,0.0,0.0,,,2017-03-27,中证绿色债券指数
2017-03-28,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.85,,0.02,0.0,0.0,,,2017-03-28,中证绿色债券指数
2017-03-29,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.88,,0.03,0.0,0.0,,,2017-03-29,中证绿色债券指数
2017-03-30,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.89,,0.01,0.0,0.0,,,2017-03-30,中证绿色债券指数
2017-03-31,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.92,,0.03,0.0,0.0,,,2017-03-31,中证绿色债券指数
2017-04-05,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.98,,0.06,0.0,0.0,,,2017-04-05,中证绿色债券指数
2017-04-06,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.96,,-0.02,0.0,0.0,,,2017-04-06,中证绿色债券指数
2017-04-07,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.0,,0.04,0.0,0.0,,,2017-04-07,中证绿色债券指数
2017-04-10,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.06,,0.06,0.0,0.0,,,2017-04-10,中证绿色债券指数
2017-04-11,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.06,,0.0,0.0,0.0,,,2017-04-11,中证绿色债券指数
2017-04-12,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.07,,0.01,0.0,0.0,,,2017-04-12,中证绿色债券指数
2017-04-13,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.07,,0.01,0.0,0.0,,,2017-04-13,中证绿色债券指数
2017-04-14,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.09,,0.01,0.0,0.0,,,2017-04-14,中证绿色债券指数
2017-04-17,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.0,,-0.08,0.0,0.0,,,2017-04-17,中证绿色债券指数
2017-04-18,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.95,,-0.06,0.0,0.0,,,2017-04-18,中证绿色债券指数
2017-04-19,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.96,,0.01,0.0,0.0,,,2017-04-19,中证绿色债券指数
2017-04-20,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.93,,-0.03,0.0,0.0,,,2017-04-20,中证绿色债券指数
2017-04-21,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.82,,-0.11,0.0,0.0,,,2017-04-21,中证绿色债券指数
2017-04-24,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.74,,-0.08,0.0,0.0,,,2017-04-24,中证绿色债券指数
2017-04-25,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.6,,-0.13,0.0,0.0,,,2017-04-25,中证绿色债券指数
2017-04-26,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.6,,-0.01,0.0,0.0,,,2017-04-26,中证绿色债券指数
2017-04-27,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.58,,-0.02,0.0,0.0,,,2017-04-27,中证绿色债券指数
2017-04-28,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.62,,0.05,0.0,0.0,,,2017-04-28,中证绿色债券指数
2017-05-02,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.59,,-0.03,0.0,0.0,,,2017-05-02,中证绿色债券指数
2017-05-03,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.58,,-0.02,0.0,0.0,,,2017-05-03,中证绿色债券指数
2017-05-04,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.47,,-0.11,0.0,0.0,,,2017-05-04,中证绿色债券指数
2017-05-05,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.42,,-0.05,0.0,0.0,,,2017-05-05,中证绿色债券指数
2017-05-08,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.38,,-0.04,0.0,0.0,,,2017-05-08,中证绿色债券指数
2017-05-09,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.27,,-0.11,0.0,0.0,,,2017-05-09,中证绿色债券指数
2017-05-10,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.07,,-0.2,0.0,0.0,,,2017-05-10,中证绿色债券指数
2017-05-11,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.03,,-0.04,0.0,0.0,,,2017-05-11,中证绿色债券指数
2017-05-12,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,98.94,,-0.08,0.0,0.0,,,2017-05-12,中证绿色债券指数
2017-05-15,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,98.98,,0.04,0.0,0.0,,,2017-05-15,中证绿色债券指数
2017-05-16,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,98.97,,-0.01,0.0,0.0,,,2017-05-16,中证绿色债券指数
2017-05-17,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,98.95,,-0.02,0.0,0.0,,,2017-05-17,中证绿色债券指数
2017-05-18,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,98.96,,0.01,0.0,0.0,,,2017-05-18,中证绿色债券指数
2017-05-19,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,98.98,,0.02,0.0,0.0,,,2017-05-19,中证绿色债券指数
2017-05-22,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.02,,0.04,0.0,0.0,,,2017-05-22,中证绿色债券指数
2017-05-23,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.01,,-0.01,0.0,0.0,,,2017-05-23,中证绿色债券指数
2017-05-24,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.01,,0.0,0.0,0.0,,,2017-05-24,中证绿色债券指数
2017-05-25,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.03,,0.02,0.0,0.0,,,2017-05-25,中证绿色债券指数
2017-05-26,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.06,,0.03,0.0,0.0,,,2017-05-26,中证绿色债券指数
2017-05-31,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.14,,0.09,0.0,0.0,,,2017-05-31,中证绿色债券指数
2017-06-01,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.18,,0.04,0.0,0.0,,,2017-06-01,中证绿色债券指数
2017-06-02,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.2,,0.02,0.0,0.0,,,2017-06-02,中证绿色债券指数
2017-06-05,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.25,,0.05,0.0,0.0,,,2017-06-05,中证绿色债券指数
2017-06-06,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.27,,0.02,0.0,0.0,,,2017-06-06,中证绿色债券指数
2017-06-07,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.27,,0.0,0.0,0.0,,,2017-06-07,中证绿色债券指数
2017-06-08,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.27,,0.0,0.0,0.0,,,2017-06-08,中证绿色债券指数
2017-06-09,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.3,,0.03,0.0,0.0,,,2017-06-09,中证绿色债券指数
2017-06-12,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.39,,0.09,0.0,0.0,,,2017-06-12,中证绿色债券指数
2017-06-13,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.5,,0.12,0.0,0.0,,,2017-06-13,中证绿色债券指数
2017-06-14,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.57,,0.07,0.0,0.0,,,2017-06-14,中证绿色债券指数
2017-06-15,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.67,,0.1,0.0,0.0,,,2017-06-15,中证绿色债券指数
2017-06-16,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.68,,0.01,0.0,0.0,,,2017-06-16,中证绿色债券指数
2017-06-19,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.82,,0.14,0.0,0.0,,,2017-06-19,中证绿色债券指数
2017-06-20,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,99.95,,0.13,0.0,0.0,,,2017-06-20,中证绿色债券指数
2017-06-21,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.01,,0.06,0.0,0.0,,,2017-06-21,中证绿色债券指数
2017-06-22,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.1,,0.09,0.0,0.0,,,2017-06-22,中证绿色债券指数
2017-06-23,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.01,,-0.09,0.0,0.0,,,2017-06-23,中证绿色债券指数
2017-06-26,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.13,,0.13,0.0,0.0,,,2017-06-26,中证绿色债券指数
2017-06-27,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.2,,0.07,0.0,0.0,,,2017-06-27,中证绿色债券指数
2017-06-28,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.29,,0.09,0.0,0.0,,,2017-06-28,中证绿色债券指数
2017-06-29,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.33,,0.05,0.0,0.0,,,2017-06-29,中证绿色债券指数
2017-06-30,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.4,,0.06,0.0,0.0,,,2017-06-30,中证绿色债券指数
2017-07-03,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.38,,-0.02,0.0,0.0,,,2017-07-03,中证绿色债券指数
2017-07-04,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.41,,0.04,0.0,0.0,,,2017-07-04,中证绿色债券指数
2017-07-05,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.42,,0.0,0.0,0.0,,,2017-07-05,中证绿色债券指数
2017-07-06,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.5,,0.09,0.0,0.0,,,2017-07-06,中证绿色债券指数
2017-07-07,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.53,,0.02,0.0,0.0,,,2017-07-07,中证绿色债券指数
2017-07-10,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.58,,0.06,0.0,0.0,,,2017-07-10,中证绿色债券指数
2017-07-11,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.58,,0.0,0.0,0.0,,,2017-07-11,中证绿色债券指数
2017-07-12,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.61,,0.02,0.0,0.0,,,2017-07-12,中证绿色债券指数
2017-07-13,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.63,,0.03,0.0,0.0,,,2017-07-13,中证绿色债券指数
2017-07-14,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.68,,0.04,0.0,0.0,,,2017-07-14,中证绿色债券指数
2017-07-17,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.77,,0.09,0.0,0.0,,,2017-07-17,中证绿色债券指数
2017-07-18,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.75,,-0.01,0.0,0.0,,,2017-07-18,中证绿色债券指数
2017-07-19,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.74,,-0.01,0.0,0.0,,,2017-07-19,中证绿色债券指数
2017-07-20,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.78,,0.04,0.0,0.0,,,2017-07-20,中证绿色债券指数
2017-07-21,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.8,,0.03,0.0,0.0,,,2017-07-21,中证绿色债券指数
2017-07-24,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.86,,0.05,0.0,0.0,,,2017-07-24,中证绿色债券指数
2017-07-25,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.86,,0.0,0.0,0.0,,,2017-07-25,中证绿色债券指数
2017-07-26,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.85,,-0.01,0.0,0.0,,,2017-07-26,中证绿色债券指数
2017-07-27,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.86,,0.01,0.0,0.0,,,2017-07-27,中证绿色债券指数
2017-07-28,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.92,,0.06,0.0,0.0,,,2017-07-28,中证绿色债券指数
2017-07-31,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.92,,0.0,0.0,0.0,,,2017-07-31,中证绿色债券指数
2017-08-01,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.9,,-0.02,0.0,0.0,,,2017-08-01,中证绿色债券指数
2017-08-02,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.9,,0.0,0.0,0.0,,,2017-08-02,中证绿色债券指数
2017-08-03,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.9,,0.0,0.0,0.0,,,2017-08-03,中证绿色债券指数
2017-08-04,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.92,,0.02,0.0,0.0,,,2017-08-04,中证绿色债券指数
2017-08-07,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.93,,0.01,0.0,0.0,,,2017-08-07,中证绿色债券指数
2017-08-08,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.87,,-0.06,0.0,0.0,,,2017-08-08,中证绿色债券指数
2017-08-09,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.85,,-0.02,0.0,0.0,,,2017-08-09,中证绿色债券指数
2017-08-10,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.85,,0.0,0.0,0.0,,,2017-08-10,中证绿色债券指数
2017-08-11,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.89,,0.04,0.0,0.0,,,2017-08-11,中证绿色债券指数
2017-08-14,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.95,,0.06,0.0,0.0,,,2017-08-14,中证绿色债券指数
2017-08-15,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.99,,0.04,0.0,0.0,,,2017-08-15,中证绿色债券指数
2017-08-16,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.99,,0.0,0.0,0.0,,,2017-08-16,中证绿色债券指数
2017-08-17,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.96,,-0.03,0.0,0.0,,,2017-08-17,中证绿色债券指数
2017-08-18,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.97,,0.01,0.0,0.0,,,2017-08-18,中证绿色债券指数
2017-08-21,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,101.0,,0.03,0.0,0.0,,,2017-08-21,中证绿色债券指数
2017-08-22,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.99,,-0.02,0.0,0.0,,,2017-08-22,中证绿色债券指数
2017-08-23,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.95,,-0.03,0.0,0.0,,,2017-08-23,中证绿色债券指数
2017-08-24,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.89,,-0.07,0.0,0.0,,,2017-08-24,中证绿色债券指数
2017-08-25,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,100.8,,-0.08,0.0,0.0,,,2017-08-25,中证绿色债券指数
