date,open,high,low,close,volume,hold,settle,品种,交易所,合约代码
2017-04-14,96.9,97.0,96.46,96.49,45223,0,0.0,10年期国债期货,CFFEX,T0
2017-04-17,96.37,96.58,96.025,96.065,58016,0,0.0,10年期国债期货,CFFEX,T0
2017-04-18,95.945,96.255,95.845,96.15,49868,0,0.0,10年期国债期货,CFFEX,T0
2017-04-19,96.27,96.37,96.07,96.275,45194,0,0.0,10年期国债期货,CFFEX,T0
2017-04-20,96.15,96.35,95.96,96.225,44695,0,0.0,10年期国债期货,CFFEX,T0
2017-04-21,96.1,96.24,95.725,95.835,49903,0,0.0,10年期国债期货,CFFEX,T0
2017-04-24,95.69,95.78,95.27,95.39,53953,0,0.0,10年期国债期货,CFFEX,T0
2017-04-25,95.39,95.96,95.385,95.88,52088,0,0.0,10年期国债期货,CFFEX,T0
2017-04-26,95.795,96.08,95.755,95.93,48499,0,0.0,10年期国债期货,CFFEX,T0
2017-04-27,95.95,96.25,95.825,96.095,49323,0,0.0,10年期国债期货,CFFEX,T0
2017-04-28,96.045,96.105,95.795,95.91,42757,0,95.885,10年期国债期货,CFFEX,T0
2017-05-02,95.9,96.13,95.67,95.775,45897,0,0.0,10年期国债期货,CFFEX,T0
2017-05-03,95.655,95.775,95.33,95.665,49962,0,0.0,10年期国债期货,CFFEX,T0
2017-05-04,95.64,95.78,95.18,95.18,51021,0,0.0,10年期国债期货,CFFEX,T0
2017-05-05,95.22,95.36,95.065,95.235,43937,0,0.0,10年期国债期货,CFFEX,T0
2017-05-08,95.2,95.325,94.79,94.84,37729,0,0.0,10年期国债期货,CFFEX,T0
2017-05-09,94.755,95.075,94.66,94.7,39396,0,0.0,10年期国债期货,CFFEX,T0
2017-05-10,94.79,94.94,94.105,94.255,40789,0,94.19,10年期国债期货,CFFEX,T0
2017-05-11,93.785,94.41,93.62,94.315,60856,0,0.0,10年期国债期货,CFFEX,T0
2017-05-12,94.3,94.64,93.97,93.995,65956,0,0.0,10年期国债期货,CFFEX,T0
2017-05-15,94.3,94.75,94.28,94.515,65247,0,0.0,10年期国债期货,CFFEX,T0
2017-05-16,94.455,94.505,94.15,94.325,56179,0,0.0,10年期国债期货,CFFEX,T0
2017-05-17,94.36,94.525,94.065,94.445,64620,0,0.0,10年期国债期货,CFFEX,T0
2017-05-18,94.68,94.875,94.5,94.705,67671,0,0.0,10年期国债期货,CFFEX,T0
2017-05-19,94.65,94.755,94.38,94.66,66374,0,0.0,10年期国债期货,CFFEX,T0
2017-05-22,94.52,94.595,94.085,94.085,60470,0,0.0,10年期国债期货,CFFEX,T0
2017-05-23,94.08,94.335,94.025,94.065,54121,0,0.0,10年期国债期货,CFFEX,T0
2017-05-24,94.065,94.41,93.915,94.305,64775,0,0.0,10年期国债期货,CFFEX,T0
2017-05-25,94.4,94.535,94.21,94.395,54373,0,0.0,10年期国债期货,CFFEX,T0
2017-05-26,94.305,94.35,94.105,94.3,45340,0,94.27,10年期国债期货,CFFEX,T0
2017-05-31,94.42,94.74,94.39,94.71,44116,0,0.0,10年期国债期货,CFFEX,T0
2017-06-01,94.6,94.85,94.505,94.81,47424,0,0.0,10年期国债期货,CFFEX,T0
2017-06-02,94.79,94.85,94.575,94.78,45473,0,0.0,10年期国债期货,CFFEX,T0
2017-06-05,94.785,95.18,94.785,95.01,46525,0,0.0,10年期国债期货,CFFEX,T0
2017-06-06,94.995,95.11,94.765,94.835,47613,0,0.0,10年期国债期货,CFFEX,T0
2017-06-07,94.73,95.01,94.49,94.94,75352,0,0.0,10年期国债期货,CFFEX,T0
2017-06-08,94.94,95.03,94.78,94.86,45876,0,0.0,10年期国债期货,CFFEX,T0
2017-06-09,94.87,95.11,94.8,94.955,45807,0,0.0,10年期国债期货,CFFEX,T0
2017-06-12,95.05,95.45,95.05,95.34,47067,0,0.0,10年期国债期货,CFFEX,T0
2017-06-13,95.58,95.645,95.335,95.435,42871,0,0.0,10年期国债期货,CFFEX,T0
2017-06-14,95.35,95.625,95.27,95.525,46119,0,0.0,10年期国债期货,CFFEX,T0
2017-06-15,95.65,95.86,95.305,95.43,61794,0,95.395,10年期国债期货,CFFEX,T0
2017-06-16,95.33,95.46,95.2,95.345,44074,0,0.0,10年期国债期货,CFFEX,T0
2017-06-19,95.46,95.985,95.46,95.93,48991,0,0.0,10年期国债期货,CFFEX,T0
2017-06-20,96.065,96.095,95.765,95.835,47822,0,0.0,10年期国债期货,CFFEX,T0
2017-06-21,95.8,95.9,95.44,95.485,56934,0,0.0,10年期国债期货,CFFEX,T0
2017-06-22,95.445,95.525,95.205,95.225,60833,0,0.0,10年期国债期货,CFFEX,T0
2017-06-23,95.28,95.505,95.27,95.42,44345,0,0.0,10年期国债期货,CFFEX,T0
2017-06-26,95.49,95.79,95.425,95.75,46936,0,0.0,10年期国债期货,CFFEX,T0
2017-06-27,95.8,95.93,95.645,95.705,42363,0,0.0,10年期国债期货,CFFEX,T0
2017-06-28,95.6,95.8,95.55,95.585,43551,0,0.0,10年期国债期货,CFFEX,T0
2017-06-29,95.52,95.69,95.35,95.415,49394,0,0.0,10年期国债期货,CFFEX,T0
2017-06-30,95.3,95.33,95.14,95.275,51518,0,0.0,10年期国债期货,CFFEX,T0
2017-07-03,95.31,95.39,94.9,94.9,49337,0,0.0,10年期国债期货,CFFEX,T0
2017-07-04,94.85,95.065,94.85,94.995,39771,0,0.0,10年期国债期货,CFFEX,T0
2017-07-05,94.92,95.265,94.905,95.235,48825,0,0.0,10年期国债期货,CFFEX,T0
2017-07-06,95.295,95.465,95.23,95.35,43286,0,0.0,10年期国债期货,CFFEX,T0
2017-07-07,95.25,95.435,95.105,95.115,49234,0,0.0,10年期国债期货,CFFEX,T0
2017-07-10,95.15,95.3,95.05,95.095,39517,0,0.0,10年期国债期货,CFFEX,T0
2017-07-11,95.075,95.35,95.06,95.19,45964,0,0.0,10年期国债期货,CFFEX,T0
2017-07-12,95.28,95.48,95.19,95.27,49165,0,0.0,10年期国债期货,CFFEX,T0
2017-07-13,95.375,95.575,95.31,95.405,47810,0,0.0,10年期国债期货,CFFEX,T0
2017-07-14,95.35,95.4,95.25,95.395,30873,0,0.0,10年期国债期货,CFFEX,T0
2017-07-17,95.44,95.66,95.35,95.41,45520,0,0.0,10年期国债期货,CFFEX,T0
2017-07-18,95.3,95.3,95.03,95.135,42281,0,0.0,10年期国债期货,CFFEX,T0
2017-07-19,95.2,95.28,95.07,95.1,40537,0,0.0,10年期国债期货,CFFEX,T0
2017-07-20,95.18,95.375,95.165,95.34,34370,0,0.0,10年期国债期货,CFFEX,T0
2017-07-21,95.38,95.44,95.195,95.22,30053,0,0.0,10年期国债期货,CFFEX,T0
2017-07-24,95.255,95.355,95.225,95.335,26075,0,0.0,10年期国债期货,CFFEX,T0
2017-07-25,95.335,95.385,95.085,95.12,35911,0,0.0,10年期国债期货,CFFEX,T0
2017-07-26,95.01,95.09,94.85,94.85,34048,0,0.0,10年期国债期货,CFFEX,T0
2017-07-27,94.95,95.09,94.755,95.05,48243,0,0.0,10年期国债期货,CFFEX,T0
2017-07-28,95.04,95.07,94.905,94.96,24772,0,0.0,10年期国债期货,CFFEX,T0
2017-07-31,94.98,94.98,94.66,94.685,34672,0,0.0,10年期国债期货,CFFEX,T0
2017-08-01,94.665,94.77,94.5,94.55,37342,0,0.0,10年期国债期货,CFFEX,T0
2017-08-02,94.685,94.77,94.585,94.645,33191,0,0.0,10年期国债期货,CFFEX,T0
2017-08-03,94.645,94.79,94.56,94.72,33168,0,0.0,10年期国债期货,CFFEX,T0
2017-08-04,94.75,94.875,94.68,94.74,29973,0,0.0,10年期国债期货,CFFEX,T0
2017-08-07,94.6,94.64,94.355,94.385,30420,0,0.0,10年期国债期货,CFFEX,T0
2017-08-08,94.325,94.575,94.325,94.455,27606,0,0.0,10年期国债期货,CFFEX,T0
2017-08-09,94.415,94.565,94.4,94.505,18986,0,0.0,10年期国债期货,CFFEX,T0
2017-08-10,94.41,94.555,94.405,94.49,31123,0,0.0,10年期国债期货,CFFEX,T0
2017-08-11,94.61,94.76,94.61,94.65,29224,0,0.0,10年期国债期货,CFFEX,T0
2017-08-14,94.64,94.96,94.52,94.95,41076,0,0.0,10年期国债期货,CFFEX,T0
2017-08-15,95.04,95.085,94.905,94.975,31551,0,0.0,10年期国债期货,CFFEX,T0
2017-08-16,94.88,94.97,94.84,94.945,28872,0,0.0,10年期国债期货,CFFEX,T0
2017-08-17,94.98,94.985,94.8,94.955,28689,0,0.0,10年期国债期货,CFFEX,T0
2017-08-18,95.015,95.11,94.905,94.92,30682,0,0.0,10年期国债期货,CFFEX,T0
2017-08-21,94.86,94.89,94.73,94.825,26797,0,0.0,10年期国债期货,CFFEX,T0
2017-08-22,94.825,94.87,94.64,94.815,34500,0,0.0,10年期国债期货,CFFEX,T0
2017-08-23,94.85,94.95,94.735,94.74,32640,0,0.0,10年期国债期货,CFFEX,T0
2017-08-24,94.77,94.785,94.585,94.695,32232,0,0.0,10年期国债期货,CFFEX,T0
2017-08-25,94.64,94.735,94.575,94.61,24391,0,0.0,10年期国债期货,CFFEX,T0
2017-08-28,94.635,94.67,94.505,94.505,27437,0,0.0,10年期国债期货,CFFEX,T0
2017-08-29,94.46,94.695,94.42,94.68,28107,0,0.0,10年期国债期货,CFFEX,T0
2017-08-30,94.65,94.78,94.575,94.77,30471,0,0.0,10年期国债期货,CFFEX,T0
2017-08-31,94.71,94.87,94.705,94.85,27128,0,0.0,10年期国债期货,CFFEX,T0
2017-09-01,94.8,94.85,94.725,94.725,20612,0,0.0,10年期国债期货,CFFEX,T0
2017-09-04,94.68,94.805,94.625,94.695,25078,0,0.0,10年期国债期货,CFFEX,T0
2017-09-05,94.67,94.68,94.495,94.495,32628,0,0.0,10年期国债期货,CFFEX,T0
2017-09-06,94.57,94.74,94.55,94.71,32073,0,0.0,10年期国债期货,CFFEX,T0
2017-09-07,94.715,95.01,94.695,94.995,35339,0,0.0,10年期国债期货,CFFEX,T0
2017-09-08,95.13,95.26,95.03,95.155,38237,0,0.0,10年期国债期货,CFFEX,T0
2017-09-11,95.125,95.195,95.045,95.045,26565,0,0.0,10年期国债期货,CFFEX,T0
2017-09-12,95.0,95.225,94.955,95.13,34371,0,0.0,10年期国债期货,CFFEX,T0
2017-09-13,95.12,95.16,94.98,94.995,29465,0,0.0,10年期国债期货,CFFEX,T0
2017-09-14,95.0,95.405,94.99,95.39,46483,0,0.0,10年期国债期货,CFFEX,T0
2017-09-15,95.4,95.465,95.285,95.355,29439,0,0.0,10年期国债期货,CFFEX,T0
2017-09-18,95.38,95.395,95.05,95.08,36782,0,0.0,10年期国债期货,CFFEX,T0
2017-09-19,95.075,95.22,95.065,95.185,24753,0,0.0,10年期国债期货,CFFEX,T0
2017-09-20,95.22,95.23,95.05,95.12,27744,0,0.0,10年期国债期货,CFFEX,T0
2017-09-21,95.075,95.2,94.77,94.97,35365,0,0.0,10年期国债期货,CFFEX,T0
2017-09-22,94.985,95.14,94.985,95.115,22040,0,0.0,10年期国债期货,CFFEX,T0
2017-09-25,95.18,95.335,95.17,95.23,27234,0,0.0,10年期国债期货,CFFEX,T0
2017-09-26,95.21,95.26,95.155,95.225,19052,0,0.0,10年期国债期货,CFFEX,T0
2017-09-27,95.18,95.18,95.07,95.16,24695,0,0.0,10年期国债期货,CFFEX,T0
2017-09-28,95.235,95.3,95.205,95.26,22633,0,0.0,10年期国债期货,CFFEX,T0
2017-09-29,95.3,95.33,95.14,95.19,19494,0,95.21,10年期国债期货,CFFEX,T0
2017-10-10,94.92,94.995,94.845,94.935,21234,0,0.0,10年期国债期货,CFFEX,T0
2017-10-11,94.925,94.985,94.83,94.885,23448,0,0.0,10年期国债期货,CFFEX,T0
2017-10-12,94.89,94.95,94.605,94.615,31493,0,0.0,10年期国债期货,CFFEX,T0
2017-10-13,94.68,94.77,94.615,94.615,22901,0,0.0,10年期国债期货,CFFEX,T0
2017-10-16,94.43,94.44,94.26,94.315,31054,0,0.0,10年期国债期货,CFFEX,T0
2017-10-17,94.27,94.385,93.89,93.995,46056,0,0.0,10年期国债期货,CFFEX,T0
2017-10-18,94.14,94.17,93.865,94.04,41795,0,0.0,10年期国债期货,CFFEX,T0
2017-10-19,94.16,94.5,94.075,94.175,45421,0,0.0,10年期国债期货,CFFEX,T0
2017-10-20,94.15,94.315,94.07,94.08,32433,0,0.0,10年期国债期货,CFFEX,T0
2017-10-23,94.06,94.205,93.935,94.16,32747,0,0.0,10年期国债期货,CFFEX,T0
2017-10-24,94.155,94.22,94.06,94.145,20919,0,0.0,10年期国债期货,CFFEX,T0
2017-10-25,94.06,94.075,93.57,93.575,46180,0,0.0,10年期国债期货,CFFEX,T0
2017-10-26,93.62,93.78,93.32,93.77,51865,0,0.0,10年期国债期货,CFFEX,T0
2017-10-27,93.75,93.76,93.26,93.275,37233,0,0.0,10年期国债期货,CFFEX,T0
2017-10-30,93.07,93.085,92.23,92.56,81935,0,0.0,10年期国债期货,CFFEX,T0
2017-10-31,92.745,92.88,92.51,92.68,58772,0,0.0,10年期国债期货,CFFEX,T0
2017-11-01,92.725,93.085,92.71,92.935,51549,0,0.0,10年期国债期货,CFFEX,T0
2017-11-02,92.9,93.07,92.78,92.83,40290,0,0.0,10年期国债期货,CFFEX,T0
2017-11-03,92.805,92.985,92.645,92.905,45611,0,0.0,10年期国债期货,CFFEX,T0
2017-11-06,92.88,93.105,92.81,93.065,32679,0,0.0,10年期国债期货,CFFEX,T0
2017-11-07,93.03,93.06,92.575,92.7,43740,0,0.0,10年期国债期货,CFFEX,T0
2017-11-08,92.7,92.97,92.51,92.85,41189,0,0.0,10年期国债期货,CFFEX,T0
2017-11-09,92.855,92.99,92.685,92.735,25553,0,0.0,10年期国债期货,CFFEX,T0
2017-11-10,92.735,92.82,92.555,92.69,19422,0,0.0,10年期国债期货,CFFEX,T0
2017-11-13,92.75,92.75,92.085,92.125,49940,0,0.0,10年期国债期货,CFFEX,T0
2017-11-14,92.15,92.45,91.83,92.445,77340,0,0.0,10年期国债期货,CFFEX,T0
2017-11-15,92.485,92.59,92.31,92.43,51001,0,0.0,10年期国债期货,CFFEX,T0
2017-11-16,92.51,92.825,92.48,92.725,47756,0,0.0,10年期国债期货,CFFEX,T0
2017-11-17,92.695,92.795,92.56,92.695,35073,0,0.0,10年期国债期货,CFFEX,T0
2017-11-20,92.73,92.88,92.425,92.605,51677,0,0.0,10年期国债期货,CFFEX,T0
2017-11-21,92.45,92.65,92.22,92.555,67800,0,0.0,10年期国债期货,CFFEX,T0
2017-11-22,92.27,92.34,92.01,92.05,55862,0,0.0,10年期国债期货,CFFEX,T0
2017-11-23,92.075,92.355,92.035,92.105,48063,0,0.0,10年期国债期货,CFFEX,T0
2017-11-24,92.305,92.55,92.22,92.48,44399,0,0.0,10年期国债期货,CFFEX,T0
2017-11-27,92.565,92.605,92.35,92.42,36510,0,0.0,10年期国债期货,CFFEX,T0
2017-11-28,92.45,92.575,92.22,92.3,44992,0,0.0,10年期国债期货,CFFEX,T0
2017-11-29,92.29,93.03,92.21,92.975,53986,0,0.0,10年期国债期货,CFFEX,T0
2017-11-30,92.855,93.12,92.695,93.04,45815,0,0.0,10年期国债期货,CFFEX,T0
2017-12-01,92.91,93.195,92.845,92.98,52469,0,0.0,10年期国债期货,CFFEX,T0
2017-12-04,92.945,93.1,92.7,92.99,44809,0,0.0,10年期国债期货,CFFEX,T0
2017-12-05,93.13,93.27,92.81,92.95,55371,0,0.0,10年期国债期货,CFFEX,T0
2017-12-06,92.97,93.11,92.745,92.985,43523,0,0.0,10年期国债期货,CFFEX,T0
2017-12-07,93.04,93.085,92.81,92.89,36200,0,0.0,10年期国债期货,CFFEX,T0
2017-12-08,92.95,92.965,92.63,92.675,40358,0,0.0,10年期国债期货,CFFEX,T0
2017-12-11,92.67,92.715,92.375,92.48,50294,0,0.0,10年期国债期货,CFFEX,T0
2017-12-12,92.34,92.555,92.265,92.395,42978,0,0.0,10年期国债期货,CFFEX,T0
2017-12-13,92.365,92.535,92.315,92.445,35122,0,0.0,10年期国债期货,CFFEX,T0
2017-12-14,92.6,92.755,92.55,92.63,39281,0,0.0,10年期国债期货,CFFEX,T0
2017-12-15,92.65,92.98,92.64,92.905,39611,0,0.0,10年期国债期货,CFFEX,T0
2017-12-18,92.985,93.12,92.78,92.86,31245,0,0.0,10年期国债期货,CFFEX,T0
2017-12-19,92.865,92.985,92.77,92.82,33751,0,0.0,10年期国债期货,CFFEX,T0
2017-12-20,92.75,92.905,92.705,92.875,31808,0,0.0,10年期国债期货,CFFEX,T0
2017-12-21,92.83,92.9,92.71,92.895,31143,0,0.0,10年期国债期货,CFFEX,T0
2017-12-22,92.905,93.235,92.87,93.22,37665,0,0.0,10年期国债期货,CFFEX,T0
2017-12-25,93.21,93.295,93.05,93.08,31172,0,0.0,10年期国债期货,CFFEX,T0
2017-12-26,93.095,93.135,92.915,92.94,29362,0,0.0,10年期国债期货,CFFEX,T0
2017-12-27,92.95,93.03,92.905,92.99,18054,0,92.985,10年期国债期货,CFFEX,T0
2017-12-28,93.035,93.25,93.005,93.09,22210,0,0.0,10年期国债期货,CFFEX,T0
2017-12-29,93.09,93.23,92.885,93.165,32403,0,93.175,10年期国债期货,CFFEX,T0
2018-01-02,93.17,93.2,92.63,92.64,40041,0,0.0,10年期国债期货,CFFEX,T0
2018-01-03,92.65,92.755,92.555,92.635,28411,0,0.0,10年期国债期货,CFFEX,T0
2018-01-04,92.48,92.545,92.27,92.465,29409,0,0.0,10年期国债期货,CFFEX,T0
2018-01-05,92.5,92.575,92.4,92.45,20664,0,0.0,10年期国债期货,CFFEX,T0
2018-01-08,92.505,92.69,92.35,92.655,30429,0,0.0,10年期国债期货,CFFEX,T0
2018-01-09,92.635,92.735,92.57,92.645,22677,0,0.0,10年期国债期货,CFFEX,T0
2018-01-10,92.48,92.615,92.34,92.34,35541,0,0.0,10年期国债期货,CFFEX,T0
2018-01-11,92.34,92.41,92.015,92.13,39029,0,0.0,10年期国债期货,CFFEX,T0
2018-01-12,92.16,92.325,92.14,92.275,22852,0,0.0,10年期国债期货,CFFEX,T0
2018-01-15,92.15,92.15,91.855,92.04,39065,0,0.0,10年期国债期货,CFFEX,T0
2018-01-16,92.1,92.175,91.92,91.97,25907,0,0.0,10年期国债期货,CFFEX,T0
2018-01-17,91.905,92.065,91.72,91.75,40029,0,0.0,10年期国债期货,CFFEX,T0
2018-01-18,91.7,91.74,91.475,91.495,38472,0,0.0,10年期国债期货,CFFEX,T0
2018-01-19,91.5,91.665,91.43,91.505,34971,0,0.0,10年期国债期货,CFFEX,T0
2018-01-22,91.52,91.82,91.43,91.79,33299,0,0.0,10年期国债期货,CFFEX,T0
2018-01-23,91.85,91.925,91.715,91.755,27618,0,0.0,10年期国债期货,CFFEX,T0
2018-01-24,91.805,91.95,91.7,91.77,31312,0,0.0,10年期国债期货,CFFEX,T0
2018-01-25,91.69,91.89,91.635,91.885,27857,0,0.0,10年期国债期货,CFFEX,T0
2018-01-26,91.945,91.975,91.83,91.905,30142,0,0.0,10年期国债期货,CFFEX,T0
2018-01-29,91.835,92.01,91.735,91.865,34080,0,0.0,10年期国债期货,CFFEX,T0
2018-01-30,91.85,91.885,91.76,91.785,27214,0,0.0,10年期国债期货,CFFEX,T0
2018-01-31,91.845,91.995,91.825,91.94,28355,0,0.0,10年期国债期货,CFFEX,T0
2018-02-01,91.94,92.195,91.89,92.13,30405,0,92.14,10年期国债期货,CFFEX,T0
2018-02-02,92.055,92.11,91.965,91.97,23987,0,0.0,10年期国债期货,CFFEX,T0
2018-02-05,91.95,92.0,91.67,91.755,28439,0,0.0,10年期国债期货,CFFEX,T0
2018-02-06,92.03,92.25,91.955,92.095,35934,0,0.0,10年期国债期货,CFFEX,T0
2018-02-07,91.955,92.1,91.92,92.09,21827,0,0.0,10年期国债期货,CFFEX,T0
2018-02-08,92.16,92.22,91.755,91.77,23964,0,91.91,10年期国债期货,CFFEX,T0
2018-02-09,91.77,92.095,91.725,92.05,26413,0,0.0,10年期国债期货,CFFEX,T0
2018-02-12,92.07,92.13,91.93,92.13,21443,0,0.0,10年期国债期货,CFFEX,T0
2018-02-13,92.125,92.2,92.0,92.02,16386,0,0.0,10年期国债期货,CFFEX,T0
2018-02-14,92.075,92.075,91.905,91.94,10893,0,91.95,10年期国债期货,CFFEX,T0
2018-02-22,91.815,91.83,91.645,91.7,18211,0,0.0,10年期国债期货,CFFEX,T0
2018-02-23,91.725,91.85,91.705,91.795,15358,0,0.0,10年期国债期货,CFFEX,T0
2018-02-26,91.845,92.39,91.81,92.305,33335,0,0.0,10年期国债期货,CFFEX,T0
2018-02-27,92.3,92.735,92.225,92.66,40368,0,0.0,10年期国债期货,CFFEX,T0
2018-02-28,92.58,92.78,92.56,92.645,29641,0,0.0,10年期国债期货,CFFEX,T0
2018-03-01,92.72,92.845,92.615,92.655,29054,0,0.0,10年期国债期货,CFFEX,T0
2018-03-02,92.69,92.7,92.575,92.635,21627,0,0.0,10年期国债期货,CFFEX,T0
2018-03-05,92.64,92.73,92.485,92.63,24608,0,0.0,10年期国债期货,CFFEX,T0
2018-03-06,92.625,92.99,92.575,92.99,37247,0,0.0,10年期国债期货,CFFEX,T0
2018-03-07,92.94,93.04,92.865,92.965,27364,0,0.0,10年期国债期货,CFFEX,T0
2018-03-08,93.13,93.15,92.875,92.94,26075,0,0.0,10年期国债期货,CFFEX,T0
2018-03-09,92.9,93.095,92.77,92.93,32605,0,0.0,10年期国债期货,CFFEX,T0
2018-03-12,92.99,93.07,92.89,93.01,21086,0,0.0,10年期国债期货,CFFEX,T0
2018-03-13,92.96,92.97,92.645,92.695,33870,0,0.0,10年期国债期货,CFFEX,T0
2018-03-14,92.835,92.84,92.555,92.67,34203,0,0.0,10年期国债期货,CFFEX,T0
2018-03-15,92.7,92.865,92.69,92.81,24868,0,0.0,10年期国债期货,CFFEX,T0
2018-03-16,92.82,92.975,92.79,92.83,27126,0,0.0,10年期国债期货,CFFEX,T0
2018-03-19,92.82,92.94,92.725,92.92,25039,0,0.0,10年期国债期货,CFFEX,T0
2018-03-20,92.9,93.25,92.87,93.225,38676,0,0.0,10年期国债期货,CFFEX,T0
